dataset,article,strategy,value,metric
basil,basil_30_nyt,cot_fewshot,161.0,length
basil,basil_34_fox,cot_fewshot,169.0,length
basil,basil_34_hpo,cot_fewshot,175.0,length
basil,basil_34_nyt,cot_fewshot,158.0,length
basil,basil_35_fox,cot_fewshot,151.0,length
basil,basil_35_hpo,cot_fewshot,,length
basil,basil_35_nyt,cot_fewshot,159.0,length
basil,basil_38_fox,cot_fewshot,137.0,length
basil,basil_38_hpo,cot_fewshot,148.0,length
basil,basil_38_nyt,cot_fewshot,150.0,length
basil,basil_39_fox,cot_fewshot,134.0,length
basil,basil_39_hpo,cot_fewshot,131.0,length
basil,basil_39_nyt,cot_fewshot,157.0,length
basil,basil_3_fox,cot_fewshot,173.0,length
basil,basil_3_hpo,cot_fewshot,120.0,length
basil,basil_3_nyt,cot_fewshot,151.0,length
basil,basil_42_fox,cot_fewshot,180.0,length
basil,basil_42_hpo,cot_fewshot,147.0,length
basil,basil_42_nyt,cot_fewshot,185.0,length
basil,basil_43_fox,cot_fewshot,,length
basil,basil_43_hpo,cot_fewshot,,length
basil,basil_43_nyt,cot_fewshot,173.0,length
basil,basil_44_fox,cot_fewshot,174.0,length
basil,basil_44_hpo,cot_fewshot,,length
basil,basil_44_nyt,cot_fewshot,166.0,length
basil,basil_48_fox,cot_fewshot,159.0,length
basil,basil_48_hpo,cot_fewshot,123.0,length
basil,basil_48_nyt,cot_fewshot,139.0,length
basil,basil_49_fox,cot_fewshot,148.0,length
basil,basil_49_hpo,cot_fewshot,165.0,length
basil,basil_49_nyt,cot_fewshot,122.0,length
basil,basil_4_fox,cot_fewshot,149.0,length
basil,basil_4_hpo,cot_fewshot,153.0,length
basil,basil_4_nyt,cot_fewshot,159.0,length
basil,basil_50_fox,cot_fewshot,,length
basil,basil_50_hpo,cot_fewshot,,length
basil,basil_50_nyt,cot_fewshot,126.0,length
basil,basil_52_fox,cot_fewshot,153.0,length
basil,basil_52_hpo,cot_fewshot,157.0,length
basil,basil_52_nyt,cot_fewshot,170.0,length
basil,basil_54_fox,cot_fewshot,141.0,length
basil,basil_54_hpo,cot_fewshot,124.0,length
basil,basil_54_nyt,cot_fewshot,146.0,length
basil,basil_56_fox,cot_fewshot,154.0,length
basil,basil_56_hpo,cot_fewshot,142.0,length
basil,basil_56_nyt,cot_fewshot,182.0,length
basil,basil_58_fox,cot_fewshot,135.0,length
basil,basil_58_hpo,cot_fewshot,131.0,length
basil,basil_58_nyt,cot_fewshot,157.0,length
basil,basil_5_fox,cot_fewshot,174.0,length
basil,basil_5_hpo,cot_fewshot,137.0,length
basil,basil_5_nyt,cot_fewshot,132.0,length
basil,basil_60_fox,cot_fewshot,143.0,length
basil,basil_60_hpo,cot_fewshot,135.0,length
basil,basil_60_nyt,cot_fewshot,146.0,length
basil,basil_61_fox,cot_fewshot,163.0,length
basil,basil_61_hpo,cot_fewshot,,length
basil,basil_61_nyt,cot_fewshot,165.0,length
basil,basil_64_fox,cot_fewshot,164.0,length
basil,basil_64_hpo,cot_fewshot,141.0,length
basil,basil_64_nyt,cot_fewshot,119.0,length
basil,basil_65_fox,cot_fewshot,140.0,length
basil,basil_65_hpo,cot_fewshot,124.0,length
basil,basil_65_nyt,cot_fewshot,133.0,length
basil,basil_67_fox,cot_fewshot,115.0,length
basil,basil_67_hpo,cot_fewshot,124.0,length
basil,basil_67_nyt,cot_fewshot,127.0,length
basil,basil_70_fox,cot_fewshot,183.0,length
basil,basil_70_hpo,cot_fewshot,,length
basil,basil_70_nyt,cot_fewshot,161.0,length
basil,basil_72_fox,cot_fewshot,134.0,length
basil,basil_72_hpo,cot_fewshot,147.0,length
basil,basil_72_nyt,cot_fewshot,181.0,length
basil,basil_74_fox,cot_fewshot,151.0,length
basil,basil_74_hpo,cot_fewshot,,length
basil,basil_74_nyt,cot_fewshot,151.0,length
basil,basil_76_fox,cot_fewshot,,length
basil,basil_76_hpo,cot_fewshot,,length
basil,basil_76_nyt,cot_fewshot,,length
basil,basil_79_fox,cot_fewshot,157.0,length
basil,basil_79_hpo,cot_fewshot,155.0,length
basil,basil_79_nyt,cot_fewshot,107.0,length
basil,basil_80_fox,cot_fewshot,114.0,length
basil,basil_80_hpo,cot_fewshot,135.0,length
basil,basil_80_nyt,cot_fewshot,143.0,length
basil,basil_84_fox,cot_fewshot,162.0,length
basil,basil_84_hpo,cot_fewshot,147.0,length
basil,basil_84_nyt,cot_fewshot,140.0,length
basil,basil_85_fox,cot_fewshot,148.0,length
basil,basil_85_hpo,cot_fewshot,134.0,length
basil,basil_85_nyt,cot_fewshot,135.0,length
basil,basil_88_fox,cot_fewshot,145.0,length
basil,basil_88_hpo,cot_fewshot,192.0,length
basil,basil_88_nyt,cot_fewshot,161.0,length
basil,basil_89_fox,cot_fewshot,183.0,length
basil,basil_89_hpo,cot_fewshot,172.0,length
basil,basil_89_nyt,cot_fewshot,183.0,length
basil,basil_8_fox,cot_fewshot,177.0,length
basil,basil_8_hpo,cot_fewshot,152.0,length
basil,basil_8_nyt,cot_fewshot,153.0,length
basil,basil_90_fox,cot_fewshot,151.0,length
basil,basil_90_hpo,cot_fewshot,155.0,length
basil,basil_90_nyt,cot_fewshot,170.0,length
basil,basil_92_fox,cot_fewshot,125.0,length
basil,basil_92_hpo,cot_fewshot,159.0,length
basil,basil_92_nyt,cot_fewshot,149.0,length
basil,basil_93_fox,cot_fewshot,160.0,length
basil,basil_93_hpo,cot_fewshot,157.0,length
basil,basil_93_nyt,cot_fewshot,152.0,length
basil,basil_97_fox,cot_fewshot,167.0,length
basil,basil_97_hpo,cot_fewshot,141.0,length
basil,basil_97_nyt,cot_fewshot,179.0,length
basil,basil_99_fox,cot_fewshot,168.0,length
basil,basil_99_hpo,cot_fewshot,140.0,length
basil,basil_99_nyt,cot_fewshot,177.0,length
mpqa,mpqa_0,cot_fewshot,149.0,length
mpqa,mpqa_1,cot_fewshot,106.0,length
mpqa,mpqa_10,cot_fewshot,,length
mpqa,mpqa_11,cot_fewshot,155.0,length
mpqa,mpqa_12,cot_fewshot,99.0,length
mpqa,mpqa_13,cot_fewshot,108.0,length
mpqa,mpqa_14,cot_fewshot,116.0,length
mpqa,mpqa_15,cot_fewshot,132.0,length
mpqa,mpqa_16,cot_fewshot,126.0,length
mpqa,mpqa_17,cot_fewshot,176.0,length
mpqa,mpqa_18,cot_fewshot,133.0,length
mpqa,mpqa_19,cot_fewshot,106.0,length
mpqa,mpqa_2,cot_fewshot,112.0,length
mpqa,mpqa_20,cot_fewshot,122.0,length
mpqa,mpqa_21,cot_fewshot,153.0,length
mpqa,mpqa_22,cot_fewshot,133.0,length
mpqa,mpqa_23,cot_fewshot,143.0,length
mpqa,mpqa_24,cot_fewshot,158.0,length
mpqa,mpqa_25,cot_fewshot,153.0,length
mpqa,mpqa_26,cot_fewshot,129.0,length
mpqa,mpqa_27,cot_fewshot,150.0,length
mpqa,mpqa_28,cot_fewshot,165.0,length
mpqa,mpqa_29,cot_fewshot,151.0,length
mpqa,mpqa_3,cot_fewshot,182.0,length
mpqa,mpqa_30,cot_fewshot,162.0,length
mpqa,mpqa_31,cot_fewshot,170.0,length
mpqa,mpqa_32,cot_fewshot,171.0,length
mpqa,mpqa_33,cot_fewshot,198.0,length
mpqa,mpqa_34,cot_fewshot,,length
mpqa,mpqa_35,cot_fewshot,149.0,length
mpqa,mpqa_36,cot_fewshot,172.0,length
mpqa,mpqa_37,cot_fewshot,163.0,length
mpqa,mpqa_38,cot_fewshot,156.0,length
mpqa,mpqa_39,cot_fewshot,174.0,length
mpqa,mpqa_4,cot_fewshot,156.0,length
mpqa,mpqa_40,cot_fewshot,161.0,length
mpqa,mpqa_41,cot_fewshot,175.0,length
mpqa,mpqa_42,cot_fewshot,148.0,length
mpqa,mpqa_43,cot_fewshot,133.0,length
mpqa,mpqa_44,cot_fewshot,119.0,length
mpqa,mpqa_45,cot_fewshot,164.0,length
mpqa,mpqa_46,cot_fewshot,170.0,length
mpqa,mpqa_47,cot_fewshot,159.0,length
mpqa,mpqa_48,cot_fewshot,132.0,length
mpqa,mpqa_49,cot_fewshot,69.0,length
mpqa,mpqa_5,cot_fewshot,169.0,length
mpqa,mpqa_50,cot_fewshot,148.0,length
mpqa,mpqa_51,cot_fewshot,142.0,length
mpqa,mpqa_52,cot_fewshot,117.0,length
mpqa,mpqa_53,cot_fewshot,118.0,length
mpqa,mpqa_54,cot_fewshot,214.0,length
mpqa,mpqa_55,cot_fewshot,138.0,length
mpqa,mpqa_56,cot_fewshot,149.0,length
mpqa,mpqa_57,cot_fewshot,179.0,length
mpqa,mpqa_58,cot_fewshot,145.0,length
mpqa,mpqa_59,cot_fewshot,166.0,length
mpqa,mpqa_6,cot_fewshot,129.0,length
mpqa,mpqa_60,cot_fewshot,161.0,length
mpqa,mpqa_61,cot_fewshot,161.0,length
mpqa,mpqa_62,cot_fewshot,138.0,length
mpqa,mpqa_63,cot_fewshot,147.0,length
mpqa,mpqa_64,cot_fewshot,166.0,length
mpqa,mpqa_65,cot_fewshot,166.0,length
mpqa,mpqa_66,cot_fewshot,162.0,length
mpqa,mpqa_67,cot_fewshot,147.0,length
mpqa,mpqa_68,cot_fewshot,151.0,length
mpqa,mpqa_69,cot_fewshot,156.0,length
mpqa,mpqa_7,cot_fewshot,172.0,length
mpqa,mpqa_8,cot_fewshot,81.0,length
mpqa,mpqa_9,cot_fewshot,168.0,length
allsides,allsides_abortion_c_1,simple_fewshot_mft,154.0,length
allsides,allsides_abortion_c_2,simple_fewshot_mft,198.0,length
allsides,allsides_abortion_c_3,simple_fewshot_mft,191.0,length
allsides,allsides_abortion_c_4,simple_fewshot_mft,187.0,length
allsides,allsides_abortion_c_5,simple_fewshot_mft,194.0,length
allsides,allsides_abortion_l_1,simple_fewshot_mft,192.0,length
allsides,allsides_abortion_l_2,simple_fewshot_mft,140.0,length
allsides,allsides_abortion_l_3,simple_fewshot_mft,182.0,length
allsides,allsides_abortion_l_4,simple_fewshot_mft,196.0,length
allsides,allsides_abortion_l_5,simple_fewshot_mft,193.0,length
allsides,allsides_abortion_r_1,simple_fewshot_mft,190.0,length
allsides,allsides_abortion_r_2,simple_fewshot_mft,215.0,length
allsides,allsides_abortion_r_3,simple_fewshot_mft,200.0,length
allsides,allsides_abortion_r_4,simple_fewshot_mft,190.0,length
allsides,allsides_abortion_r_5,simple_fewshot_mft,164.0,length
allsides,allsides_coronavirus_c_1,simple_fewshot_mft,176.0,length
allsides,allsides_coronavirus_c_2,simple_fewshot_mft,197.0,length
allsides,allsides_coronavirus_c_3,simple_fewshot_mft,175.0,length
allsides,allsides_coronavirus_c_4,simple_fewshot_mft,178.0,length
allsides,allsides_coronavirus_c_5,simple_fewshot_mft,196.0,length
allsides,allsides_coronavirus_l_1,simple_fewshot_mft,169.0,length
allsides,allsides_coronavirus_l_2,simple_fewshot_mft,215.0,length
allsides,allsides_coronavirus_l_3,simple_fewshot_mft,197.0,length
allsides,allsides_coronavirus_l_4,simple_fewshot_mft,180.0,length
allsides,allsides_coronavirus_l_5,simple_fewshot_mft,186.0,length
allsides,allsides_coronavirus_r_1,simple_fewshot_mft,184.0,length
allsides,allsides_coronavirus_r_2,simple_fewshot_mft,199.0,length
allsides,allsides_coronavirus_r_3,simple_fewshot_mft,189.0,length
allsides,allsides_coronavirus_r_4,simple_fewshot_mft,195.0,length
allsides,allsides_coronavirus_r_5,simple_fewshot_mft,182.0,length
allsides,allsides_elections_c_1,simple_fewshot_mft,177.0,length
allsides,allsides_elections_c_2,simple_fewshot_mft,150.0,length
allsides,allsides_elections_c_3,simple_fewshot_mft,185.0,length
allsides,allsides_elections_c_4,simple_fewshot_mft,152.0,length
allsides,allsides_elections_c_5,simple_fewshot_mft,201.0,length
allsides,allsides_elections_l_1,simple_fewshot_mft,200.0,length
allsides,allsides_elections_l_2,simple_fewshot_mft,140.0,length
allsides,allsides_elections_l_3,simple_fewshot_mft,186.0,length
allsides,allsides_elections_l_4,simple_fewshot_mft,175.0,length
allsides,allsides_elections_l_5,simple_fewshot_mft,171.0,length
allsides,allsides_elections_r_1,simple_fewshot_mft,,length
allsides,allsides_elections_r_2,simple_fewshot_mft,190.0,length
allsides,allsides_elections_r_3,simple_fewshot_mft,174.0,length
allsides,allsides_elections_r_4,simple_fewshot_mft,141.0,length
allsides,allsides_elections_r_5,simple_fewshot_mft,160.0,length
allsides,allsides_gun_control_and_gun_rights_c_1,simple_fewshot_mft,199.0,length
allsides,allsides_gun_control_and_gun_rights_c_2,simple_fewshot_mft,180.0,length
allsides,allsides_gun_control_and_gun_rights_c_3,simple_fewshot_mft,159.0,length
allsides,allsides_gun_control_and_gun_rights_c_4,simple_fewshot_mft,,length
allsides,allsides_gun_control_and_gun_rights_c_5,simple_fewshot_mft,,length
allsides,allsides_gun_control_and_gun_rights_l_1,simple_fewshot_mft,181.0,length
allsides,allsides_gun_control_and_gun_rights_l_2,simple_fewshot_mft,183.0,length
allsides,allsides_gun_control_and_gun_rights_l_3,simple_fewshot_mft,,length
allsides,allsides_gun_control_and_gun_rights_l_4,simple_fewshot_mft,173.0,length
allsides,allsides_gun_control_and_gun_rights_l_5,simple_fewshot_mft,165.0,length
allsides,allsides_gun_control_and_gun_rights_r_1,simple_fewshot_mft,187.0,length
allsides,allsides_gun_control_and_gun_rights_r_2,simple_fewshot_mft,193.0,length
allsides,allsides_gun_control_and_gun_rights_r_3,simple_fewshot_mft,204.0,length
allsides,allsides_gun_control_and_gun_rights_r_4,simple_fewshot_mft,219.0,length
allsides,allsides_gun_control_and_gun_rights_r_5,simple_fewshot_mft,192.0,length
allsides,allsides_immigration_c_1,simple_fewshot_mft,179.0,length
allsides,allsides_immigration_c_2,simple_fewshot_mft,203.0,length
allsides,allsides_immigration_c_3,simple_fewshot_mft,191.0,length
allsides,allsides_immigration_c_4,simple_fewshot_mft,208.0,length
allsides,allsides_immigration_c_5,simple_fewshot_mft,214.0,length
allsides,allsides_immigration_l_1,simple_fewshot_mft,170.0,length
allsides,allsides_immigration_l_2,simple_fewshot_mft,202.0,length
allsides,allsides_immigration_l_3,simple_fewshot_mft,204.0,length
allsides,allsides_immigration_l_4,simple_fewshot_mft,183.0,length
allsides,allsides_immigration_l_5,simple_fewshot_mft,195.0,length
allsides,allsides_immigration_r_1,simple_fewshot_mft,174.0,length
allsides,allsides_immigration_r_2,simple_fewshot_mft,206.0,length
allsides,allsides_immigration_r_3,simple_fewshot_mft,191.0,length
allsides,allsides_immigration_r_4,simple_fewshot_mft,187.0,length
allsides,allsides_immigration_r_5,simple_fewshot_mft,175.0,length
allsides,allsides_lgbt_rights_c_1,simple_fewshot_mft,184.0,length
allsides,allsides_lgbt_rights_c_2,simple_fewshot_mft,189.0,length
allsides,allsides_lgbt_rights_c_3,simple_fewshot_mft,199.0,length
allsides,allsides_lgbt_rights_c_4,simple_fewshot_mft,180.0,length
allsides,allsides_lgbt_rights_c_5,simple_fewshot_mft,148.0,length
allsides,allsides_lgbt_rights_l_1,simple_fewshot_mft,176.0,length
allsides,allsides_lgbt_rights_l_2,simple_fewshot_mft,164.0,length
allsides,allsides_lgbt_rights_l_3,simple_fewshot_mft,171.0,length
allsides,allsides_lgbt_rights_l_4,simple_fewshot_mft,177.0,length
allsides,allsides_lgbt_rights_l_5,simple_fewshot_mft,205.0,length
allsides,allsides_lgbt_rights_r_1,simple_fewshot_mft,171.0,length
allsides,allsides_lgbt_rights_r_2,simple_fewshot_mft,168.0,length
allsides,allsides_lgbt_rights_r_3,simple_fewshot_mft,178.0,length
allsides,allsides_lgbt_rights_r_4,simple_fewshot_mft,185.0,length
allsides,allsides_lgbt_rights_r_5,simple_fewshot_mft,165.0,length
allsides,allsides_politics_c_1,simple_fewshot_mft,207.0,length
allsides,allsides_politics_c_2,simple_fewshot_mft,169.0,length
allsides,allsides_politics_c_3,simple_fewshot_mft,,length
allsides,allsides_politics_c_4,simple_fewshot_mft,,length
allsides,allsides_politics_c_5,simple_fewshot_mft,160.0,length
allsides,allsides_politics_l_1,simple_fewshot_mft,184.0,length
allsides,allsides_politics_l_2,simple_fewshot_mft,184.0,length
allsides,allsides_politics_l_3,simple_fewshot_mft,145.0,length
allsides,allsides_politics_l_4,simple_fewshot_mft,149.0,length
allsides,allsides_politics_l_5,simple_fewshot_mft,,length
allsides,allsides_politics_r_1,simple_fewshot_mft,161.0,length
allsides,allsides_politics_r_2,simple_fewshot_mft,173.0,length
allsides,allsides_politics_r_3,simple_fewshot_mft,172.0,length
allsides,allsides_politics_r_4,simple_fewshot_mft,180.0,length
allsides,allsides_politics_r_5,simple_fewshot_mft,197.0,length
allsides,allsides_race_and_racism_c_1,simple_fewshot_mft,163.0,length
allsides,allsides_race_and_racism_c_2,simple_fewshot_mft,188.0,length
allsides,allsides_race_and_racism_c_3,simple_fewshot_mft,,length
allsides,allsides_race_and_racism_c_4,simple_fewshot_mft,202.0,length
allsides,allsides_race_and_racism_c_5,simple_fewshot_mft,,length
allsides,allsides_race_and_racism_l_1,simple_fewshot_mft,172.0,length
allsides,allsides_race_and_racism_l_2,simple_fewshot_mft,172.0,length
allsides,allsides_race_and_racism_l_3,simple_fewshot_mft,166.0,length
allsides,allsides_race_and_racism_l_4,simple_fewshot_mft,213.0,length
allsides,allsides_race_and_racism_l_5,simple_fewshot_mft,,length
allsides,allsides_race_and_racism_r_1,simple_fewshot_mft,176.0,length
allsides,allsides_race_and_racism_r_2,simple_fewshot_mft,,length
allsides,allsides_race_and_racism_r_3,simple_fewshot_mft,158.0,length
allsides,allsides_race_and_racism_r_4,simple_fewshot_mft,192.0,length
allsides,allsides_race_and_racism_r_5,simple_fewshot_mft,209.0,length
allsides,allsides_us_house_c_1,simple_fewshot_mft,177.0,length
allsides,allsides_us_house_c_2,simple_fewshot_mft,195.0,length
allsides,allsides_us_house_c_3,simple_fewshot_mft,174.0,length
allsides,allsides_us_house_c_4,simple_fewshot_mft,204.0,length
allsides,allsides_us_house_c_5,simple_fewshot_mft,203.0,length
allsides,allsides_us_house_l_1,simple_fewshot_mft,217.0,length
allsides,allsides_us_house_l_2,simple_fewshot_mft,192.0,length
allsides,allsides_us_house_l_3,simple_fewshot_mft,204.0,length
allsides,allsides_us_house_l_4,simple_fewshot_mft,201.0,length
allsides,allsides_us_house_l_5,simple_fewshot_mft,204.0,length
allsides,allsides_us_house_r_1,simple_fewshot_mft,182.0,length
allsides,allsides_us_house_r_2,simple_fewshot_mft,196.0,length
allsides,allsides_us_house_r_3,simple_fewshot_mft,164.0,length
allsides,allsides_us_house_r_4,simple_fewshot_mft,188.0,length
allsides,allsides_us_house_r_5,simple_fewshot_mft,204.0,length
allsides,allsides_us_senate_c_1,simple_fewshot_mft,180.0,length
allsides,allsides_us_senate_c_2,simple_fewshot_mft,187.0,length
allsides,allsides_us_senate_c_3,simple_fewshot_mft,234.0,length
allsides,allsides_us_senate_c_4,simple_fewshot_mft,187.0,length
allsides,allsides_us_senate_c_5,simple_fewshot_mft,196.0,length
allsides,allsides_us_senate_l_1,simple_fewshot_mft,176.0,length
allsides,allsides_us_senate_l_2,simple_fewshot_mft,192.0,length
allsides,allsides_us_senate_l_3,simple_fewshot_mft,158.0,length
allsides,allsides_us_senate_l_4,simple_fewshot_mft,,length
allsides,allsides_us_senate_l_5,simple_fewshot_mft,170.0,length
allsides,allsides_us_senate_r_1,simple_fewshot_mft,214.0,length
allsides,allsides_us_senate_r_2,simple_fewshot_mft,206.0,length
allsides,allsides_us_senate_r_3,simple_fewshot_mft,183.0,length
allsides,allsides_us_senate_r_4,simple_fewshot_mft,184.0,length
allsides,allsides_us_senate_r_5,simple_fewshot_mft,208.0,length
allsides,allsides_violence_in_america_c_1,simple_fewshot_mft,,length
allsides,allsides_violence_in_america_c_2,simple_fewshot_mft,176.0,length
allsides,allsides_violence_in_america_c_3,simple_fewshot_mft,184.0,length
allsides,allsides_violence_in_america_c_4,simple_fewshot_mft,,length
allsides,allsides_violence_in_america_c_5,simple_fewshot_mft,200.0,length
allsides,allsides_violence_in_america_l_1,simple_fewshot_mft,194.0,length
allsides,allsides_violence_in_america_l_2,simple_fewshot_mft,194.0,length
allsides,allsides_violence_in_america_l_3,simple_fewshot_mft,196.0,length
allsides,allsides_violence_in_america_l_4,simple_fewshot_mft,163.0,length
allsides,allsides_violence_in_america_l_5,simple_fewshot_mft,181.0,length
allsides,allsides_violence_in_america_r_1,simple_fewshot_mft,,length
allsides,allsides_violence_in_america_r_2,simple_fewshot_mft,212.0,length
allsides,allsides_violence_in_america_r_3,simple_fewshot_mft,200.0,length
allsides,allsides_violence_in_america_r_4,simple_fewshot_mft,183.0,length
allsides,allsides_violence_in_america_r_5,simple_fewshot_mft,167.0,length
allsides,allsides_white_house_c_1,simple_fewshot_mft,152.0,length
allsides,allsides_white_house_c_2,simple_fewshot_mft,185.0,length
allsides,allsides_white_house_c_3,simple_fewshot_mft,207.0,length
allsides,allsides_white_house_c_4,simple_fewshot_mft,173.0,length
allsides,allsides_white_house_c_5,simple_fewshot_mft,203.0,length
allsides,allsides_white_house_l_1,simple_fewshot_mft,167.0,length
allsides,allsides_white_house_l_2,simple_fewshot_mft,145.0,length
allsides,allsides_white_house_l_3,simple_fewshot_mft,179.0,length
allsides,allsides_white_house_l_4,simple_fewshot_mft,181.0,length
allsides,allsides_white_house_l_5,simple_fewshot_mft,,length
allsides,allsides_white_house_r_1,simple_fewshot_mft,191.0,length
allsides,allsides_white_house_r_2,simple_fewshot_mft,181.0,length
allsides,allsides_white_house_r_3,simple_fewshot_mft,188.0,length
allsides,allsides_white_house_r_4,simple_fewshot_mft,157.0,length
allsides,allsides_white_house_r_5,simple_fewshot_mft,155.0,length
basil,basil_0_fox,simple_fewshot_mft,155.0,length
basil,basil_0_hpo,simple_fewshot_mft,158.0,length
basil,basil_0_nyt,simple_fewshot_mft,191.0,length
basil,basil_10_fox,simple_fewshot_mft,189.0,length
basil,basil_10_hpo,simple_fewshot_mft,186.0,length
basil,basil_10_nyt,simple_fewshot_mft,184.0,length
basil,basil_15_fox,simple_fewshot_mft,145.0,length
basil,basil_15_hpo,simple_fewshot_mft,152.0,length
basil,basil_15_nyt,simple_fewshot_mft,151.0,length
basil,basil_17_fox,simple_fewshot_mft,178.0,length
basil,basil_17_hpo,simple_fewshot_mft,162.0,length
basil,basil_17_nyt,simple_fewshot_mft,179.0,length
basil,basil_18_fox,simple_fewshot_mft,161.0,length
basil,basil_18_hpo,simple_fewshot_mft,170.0,length
basil,basil_18_nyt,simple_fewshot_mft,181.0,length
basil,basil_19_fox,simple_fewshot_mft,162.0,length
basil,basil_19_hpo,simple_fewshot_mft,165.0,length
basil,basil_19_nyt,simple_fewshot_mft,165.0,length
basil,basil_20_fox,simple_fewshot_mft,184.0,length
basil,basil_20_hpo,simple_fewshot_mft,172.0,length
basil,basil_20_nyt,simple_fewshot_mft,200.0,length
basil,basil_22_fox,simple_fewshot_mft,214.0,length
basil,basil_22_hpo,simple_fewshot_mft,180.0,length
basil,basil_22_nyt,simple_fewshot_mft,173.0,length
basil,basil_25_fox,simple_fewshot_mft,169.0,length
basil,basil_25_hpo,simple_fewshot_mft,188.0,length
basil,basil_25_nyt,simple_fewshot_mft,194.0,length
basil,basil_27_fox,simple_fewshot_mft,192.0,length
basil,basil_27_hpo,simple_fewshot_mft,164.0,length
basil,basil_27_nyt,simple_fewshot_mft,190.0,length
basil,basil_28_fox,simple_fewshot_mft,192.0,length
basil,basil_28_hpo,simple_fewshot_mft,181.0,length
basil,basil_28_nyt,simple_fewshot_mft,160.0,length
basil,basil_30_fox,simple_fewshot_mft,165.0,length
basil,basil_30_hpo,simple_fewshot_mft,190.0,length
basil,basil_30_nyt,simple_fewshot_mft,176.0,length
basil,basil_34_fox,simple_fewshot_mft,213.0,length
basil,basil_34_hpo,simple_fewshot_mft,162.0,length
basil,basil_34_nyt,simple_fewshot_mft,221.0,length
basil,basil_35_fox,simple_fewshot_mft,218.0,length
basil,basil_35_hpo,simple_fewshot_mft,,length
basil,basil_35_nyt,simple_fewshot_mft,195.0,length
basil,basil_38_fox,simple_fewshot_mft,177.0,length
basil,basil_38_hpo,simple_fewshot_mft,178.0,length
basil,basil_38_nyt,simple_fewshot_mft,178.0,length
basil,basil_39_fox,simple_fewshot_mft,178.0,length
basil,basil_39_hpo,simple_fewshot_mft,172.0,length
basil,basil_39_nyt,simple_fewshot_mft,166.0,length
basil,basil_3_fox,simple_fewshot_mft,178.0,length
basil,basil_3_hpo,simple_fewshot_mft,162.0,length
basil,basil_3_nyt,simple_fewshot_mft,152.0,length
basil,basil_42_fox,simple_fewshot_mft,192.0,length
basil,basil_42_hpo,simple_fewshot_mft,187.0,length
basil,basil_42_nyt,simple_fewshot_mft,219.0,length
basil,basil_43_fox,simple_fewshot_mft,,length
basil,basil_43_hpo,simple_fewshot_mft,,length
basil,basil_43_nyt,simple_fewshot_mft,162.0,length
basil,basil_44_fox,simple_fewshot_mft,193.0,length
basil,basil_44_hpo,simple_fewshot_mft,,length
basil,basil_44_nyt,simple_fewshot_mft,177.0,length
basil,basil_48_fox,simple_fewshot_mft,191.0,length
basil,basil_48_hpo,simple_fewshot_mft,178.0,length
basil,basil_48_nyt,simple_fewshot_mft,151.0,length
basil,basil_49_fox,simple_fewshot_mft,182.0,length
basil,basil_49_hpo,simple_fewshot_mft,194.0,length
basil,basil_49_nyt,simple_fewshot_mft,190.0,length
basil,basil_4_fox,simple_fewshot_mft,185.0,length
basil,basil_4_hpo,simple_fewshot_mft,171.0,length
basil,basil_4_nyt,simple_fewshot_mft,204.0,length
basil,basil_50_fox,simple_fewshot_mft,202.0,length
basil,basil_50_hpo,simple_fewshot_mft,187.0,length
basil,basil_50_nyt,simple_fewshot_mft,177.0,length
basil,basil_52_fox,simple_fewshot_mft,188.0,length
basil,basil_52_hpo,simple_fewshot_mft,192.0,length
basil,basil_52_nyt,simple_fewshot_mft,185.0,length
basil,basil_54_fox,simple_fewshot_mft,190.0,length
basil,basil_54_hpo,simple_fewshot_mft,169.0,length
basil,basil_54_nyt,simple_fewshot_mft,176.0,length
basil,basil_56_fox,simple_fewshot_mft,158.0,length
basil,basil_56_hpo,simple_fewshot_mft,213.0,length
basil,basil_56_nyt,simple_fewshot_mft,171.0,length
basil,basil_58_fox,simple_fewshot_mft,166.0,length
basil,basil_58_hpo,simple_fewshot_mft,159.0,length
basil,basil_58_nyt,simple_fewshot_mft,164.0,length
basil,basil_5_fox,simple_fewshot_mft,192.0,length
basil,basil_5_hpo,simple_fewshot_mft,201.0,length
basil,basil_5_nyt,simple_fewshot_mft,203.0,length
basil,basil_60_fox,simple_fewshot_mft,207.0,length
basil,basil_60_hpo,simple_fewshot_mft,203.0,length
basil,basil_60_nyt,simple_fewshot_mft,164.0,length
basil,basil_61_fox,simple_fewshot_mft,195.0,length
basil,basil_61_hpo,simple_fewshot_mft,,length
basil,basil_61_nyt,simple_fewshot_mft,165.0,length
basil,basil_64_fox,simple_fewshot_mft,166.0,length
basil,basil_64_hpo,simple_fewshot_mft,180.0,length
basil,basil_64_nyt,simple_fewshot_mft,146.0,length
basil,basil_65_fox,simple_fewshot_mft,154.0,length
basil,basil_65_hpo,simple_fewshot_mft,135.0,length
basil,basil_65_nyt,simple_fewshot_mft,158.0,length
basil,basil_67_fox,simple_fewshot_mft,165.0,length
basil,basil_67_hpo,simple_fewshot_mft,165.0,length
basil,basil_67_nyt,simple_fewshot_mft,168.0,length
basil,basil_70_fox,simple_fewshot_mft,209.0,length
basil,basil_70_hpo,simple_fewshot_mft,,length
basil,basil_70_nyt,simple_fewshot_mft,191.0,length
basil,basil_72_fox,simple_fewshot_mft,168.0,length
basil,basil_72_hpo,simple_fewshot_mft,175.0,length
